DATAFLOW,LAST UPDATE,freq,nutrient,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL,2005,141591,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL,2006,192893,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL,2007,179851,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL,2008,201865,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL,2009,163851,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL,2010,153569,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL,2011,178318,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL,2012,161883,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL,2013,163329,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL,2014,148914,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL,2015,132544,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL,2016,142281,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL,2017,149950,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL,2018,147865,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL,2019,149961,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL,2020,156659,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL1,2005,26007,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL1,2006,41668,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL1,2007,38253,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL1,2008,38895,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL1,2009,29036,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL1,2010,27508,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL1,2011,31644,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL1,2012,31038,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL1,2013,26122,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL1,2014,29151,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL1,2015,21380,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL1,2016,26540,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL11,2005,8647,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL11,2006,16807,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL11,2007,15066,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL11,2008,15025,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL11,2009,11461,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL11,2010,10326,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL11,2011,12607,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL11,2012,10588,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL11,2013,16420,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL11,2014,10100,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL11,2015,8872,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL11,2016,9833,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL12,2005,17360,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL12,2006,24861,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL12,2007,23187,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL12,2008,23870,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL12,2009,17575,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL12,2010,17183,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL12,2011,19037,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL12,2012,20450,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL12,2013,9702,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL12,2014,19051,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL12,2015,12508,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL12,2016,16707,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL2,2005,12104,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL2,2006,11666,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL2,2007,10581,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL2,2008,10927,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL2,2009,9118,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL2,2010,7787,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL2,2011,11059,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL2,2012,8421,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL2,2013,5053,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL2,2014,8215,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL2,2015,7152,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL2,2016,7256,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL2,2017,7726,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL2,2018,7376,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL2,2019,8548,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL2,2020,8427,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL21,2005,7053,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL21,2006,6630,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL21,2007,5607,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL21,2008,5843,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL21,2009,4896,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL21,2010,3732,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL21,2011,6509,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL21,2012,4254,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL21,2013,2157,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL21,2014,3899,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL21,2015,4029,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL21,2016,3669,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL21,2017,4341,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL21,2018,3815,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL21,2019,4890,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL21,2020,4454,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL22,2005,5051,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL22,2006,5036,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL22,2007,4974,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL22,2008,5084,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL22,2009,4222,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL22,2010,4055,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL22,2011,4550,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL22,2012,4167,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL22,2013,2896,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL22,2014,4316,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL22,2015,3123,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL22,2016,3586,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL22,2017,3385,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL22,2018,3561,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL22,2019,3658,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL22,2020,3973,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL3,2005,33754,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL3,2006,42973,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL3,2007,38135,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL3,2008,43069,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL3,2009,34186,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL3,2010,32657,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL3,2011,36911,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL3,2012,34629,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL3,2013,35716,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL3,2014,36301,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL3,2015,31274,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL3,2016,32843,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL31,2005,13306,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL31,2006,19919,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL31,2007,17148,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL31,2008,20412,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL31,2009,14977,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL31,2010,14105,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL31,2011,16816,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL31,2012,16596,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL31,2013,15857,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL31,2014,17079,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL31,2015,15264,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL31,2016,16273,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL32,2005,6201,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL32,2006,5333,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL32,2007,5132,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL32,2008,5444,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL32,2009,4075,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL32,2010,3937,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL32,2011,4220,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL32,2012,3748,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL32,2013,3517,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL32,2014,3999,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL32,2015,3487,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL32,2016,3648,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL33,2005,5279,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL33,2006,7095,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL33,2007,6275,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL33,2008,6048,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL33,2009,4814,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL33,2010,4072,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL33,2011,4880,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL33,2012,3963,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL33,2013,8529,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL33,2014,4222,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL33,2015,4913,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL33,2016,4048,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL34,2005,8969,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL34,2006,10626,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL34,2007,9580,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL34,2008,11166,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL34,2009,10319,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL34,2010,10543,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL34,2011,10995,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL34,2012,10322,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL34,2013,7812,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL34,2014,11001,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL34,2015,7610,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL34,2016,8873,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL4,2005,29703,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL4,2006,40247,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL4,2007,40087,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL4,2008,45215,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL4,2009,36550,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL4,2010,34338,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL4,2011,41083,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL4,2012,37261,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL4,2013,44100,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL4,2014,29691,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL4,2015,28232,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL4,2016,29900,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL4,2017,31525,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL4,2018,29000,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL4,2019,28247,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL4,2020,31480,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL41,2005,15897,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL41,2006,27243,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL41,2007,25342,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL41,2008,28406,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL41,2009,23380,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL41,2010,21622,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL41,2011,27839,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL41,2012,24225,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL41,2013,25169,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL41,2014,19911,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL41,2015,19490,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL41,2016,19452,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL41,2017,21776,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL41,2018,19722,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL41,2019,18922,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL41,2020,20914,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL42,2005,8443,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL42,2006,7649,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL42,2007,9395,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL42,2008,10182,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL42,2009,8222,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL42,2010,9427,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL42,2011,8108,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL42,2012,9086,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL42,2013,10396,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL42,2014,6528,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL42,2015,6167,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL42,2016,7644,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL42,2017,7189,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL42,2018,6556,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL42,2019,7179,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL42,2020,8077,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL43,2005,5362,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL43,2006,5355,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL43,2007,5350,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL43,2008,6627,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL43,2009,4948,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL43,2010,3289,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL43,2011,5136,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL43,2012,3950,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL43,2013,8535,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL43,2014,3252,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL43,2015,2575,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL43,2016,2804,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL43,2017,2560,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL43,2018,2722,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL43,2019,2146,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL43,2020,2489,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL5,2005,15427,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL5,2006,18747,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL5,2007,18857,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL5,2008,26274,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL5,2009,22522,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL5,2010,20243,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL5,2011,23632,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL5,2012,20267,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL5,2013,26356,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL5,2014,19792,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL5,2015,17783,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL5,2016,18472,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL5,2017,17503,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL5,2018,16474,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL5,2019,18281,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL5,2020,18818,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL51,2005,9260,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL51,2006,9381,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL51,2007,11436,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL51,2008,15571,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL51,2009,13601,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL51,2010,11699,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL51,2011,13815,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL51,2012,12432,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL51,2013,12894,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL51,2014,12548,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL51,2015,10465,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL51,2016,10843,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL51,2017,10655,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL51,2018,9759,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL51,2019,10870,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL51,2020,11483,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL52,2005,6167,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL52,2006,9365,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL52,2007,7421,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL52,2008,10704,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL52,2009,8921,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL52,2010,8545,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL52,2011,9817,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL52,2012,7835,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL52,2013,13462,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL52,2014,7244,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL52,2015,7318,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,PL52,2016,7629,
