DATAFLOW,LAST UPDATE,freq,unit,agriprod,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK02,2020,20334,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK03,2011,18031,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK03,2012,15287,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK03,2013,15738,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK03,2014,15679,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK03,2015,15245,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK03,2016,15046,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK03,2017,16149,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK03,2018,14642,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK03,2019,16954,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK03,2020,17688,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK04,2011,16375,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK04,2012,20331,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK04,2013,15330,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK04,2014,17192,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK04,2015,15749,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK04,2016,15514,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK04,2017,17554,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK04,2018,16416,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK04,2019,16341,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK04,2020,15806,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK05,2011,18976,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK05,2012,16142,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK05,2013,15376,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK05,2014,17016,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK05,2015,20280,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK05,2016,15895,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK05,2017,17127,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK05,2018,16225,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK05,2019,16506,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,DK05,2020,16419,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE,2011,1062,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE,2012,1265,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE,2013,1865,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE,2014,2426,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE,2015,2567,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE,2016,2735,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE,2017,2890,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE,2018,3174,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE,2019,3461,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE,2020,3772,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE0,2011,1062,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE0,2012,1265,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE0,2013,1865,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE0,2014,2426,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE0,2015,2567,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE0,2016,2735,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE0,2017,2890,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE0,2018,3174,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE0,2019,3461,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE0,2020,3772,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE00,2011,1062,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE00,2012,1265,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE00,2013,1865,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE00,2014,2426,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE00,2015,2567,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE00,2016,2735,e
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE00,2017,2890,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE00,2018,3174,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE00,2019,3461,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EE00,2020,3772,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL,2011,15393,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL,2012,14968,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL,2013,13907,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL,2014,13276,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL,2015,12633,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL,2016,12272,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL,2017,12264,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL,2018,12387,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL,2019,12604,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL,2020,12599,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL3,2016,91694,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL3,2017,91694,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL3,2018,84426,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL3,2019,77159,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL3,2020,77395,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL30,2016,91694,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL30,2017,91694,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL30,2018,84426,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL30,2019,77159,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL30,2020,77395,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL4,2015,38079,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL4,2016,36879,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL4,2017,36387,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL4,2018,36483,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL4,2019,36510,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL4,2020,36373,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL41,2015,40000,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL41,2016,37918,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL41,2017,37918,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL41,2018,37918,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL41,2019,37918,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL41,2020,37926,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL42,2015,55515,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL42,2016,55664,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL42,2017,55664,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL42,2018,55664,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL42,2019,55664,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL42,2020,55664,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL43,2015,23265,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL43,2016,24717,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL43,2017,23519,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL43,2018,23752,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL43,2019,23819,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL43,2020,23477,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL5,2015,9482,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL5,2016,8947,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL5,2017,8855,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL5,2018,8954,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL5,2019,9051,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL5,2020,8992,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL51,2015,8971,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL51,2016,8308,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL51,2017,7934,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL51,2018,7899,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL51,2019,8005,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL51,2020,7853,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL52,2015,10059,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL52,2016,9740,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL52,2017,9773,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL52,2018,9978,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL52,2019,10217,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL52,2020,10178,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL53,2015,5909,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL53,2016,6223,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL53,2017,6403,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL53,2018,6515,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL53,2019,6217,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL53,2020,6244,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL54,2015,24873,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL54,2016,20500,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL54,2017,19606,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL54,2018,19239,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL54,2019,19239,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL54,2020,19344,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL6,2015,15260,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL6,2016,14979,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL6,2017,15159,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL6,2018,15417,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL6,2019,15953,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL6,2020,16049,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL61,2015,12030,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL61,2016,11914,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL61,2017,12051,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL61,2018,12865,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL61,2019,12850,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL61,2020,12859,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL62,2015,9078,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL62,2016,9268,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL62,2017,9428,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL62,2018,9141,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL62,2019,9032,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL62,2020,9032,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL63,2015,17297,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL63,2016,16710,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL63,2017,16888,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL63,2018,15195,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL63,2019,15846,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL63,2020,16320,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL64,2015,19358,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL64,2016,18551,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL64,2017,18377,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL64,2018,18864,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL64,2019,20452,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL64,2020,20452,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL65,2015,20186,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL65,2016,19735,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL65,2017,21821,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL65,2018,22608,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL65,2019,22729,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,EL65,2020,22820,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES,2011,12325,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES,2012,12005,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES,2013,11910,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES,2014,12192,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES,2015,12574,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES,2016,12522,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES,2017,12827,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES,2018,13023,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES,2019,12926,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES,2020,12901,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES1,2011,17852,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES1,2012,17589,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES1,2013,16685,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES1,2014,16949,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES1,2015,16548,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES1,2016,17251,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES1,2017,18804,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES1,2018,19193,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES1,2019,17476,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES1,2020,17508,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES11,2011,17900,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES11,2012,17641,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES11,2013,16727,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES11,2014,16995,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES11,2015,16569,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES11,2016,17278,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES11,2017,18848,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES11,2018,19221,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES11,2019,17476,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES11,2020,17508,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES12,2011,14261,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES12,2012,13730,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES12,2013,13553,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES12,2014,13553,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES12,2015,14935,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES12,2016,14851,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES12,2017,14851,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES12,2018,16655,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES12,2019,17488,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES12,2020,17488,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES2,2011,7936,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES2,2012,7907,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES2,2013,8198,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES2,2014,9174,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES2,2015,9268,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES2,2016,8944,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES2,2017,8935,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES2,2018,9208,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES2,2019,9001,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES2,2020,9032,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES21,2011,19970,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES21,2012,20741,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES21,2013,20741,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES21,2014,20043,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES21,2015,19341,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES21,2016,18710,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES21,2017,19309,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES21,2018,19830,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES21,2019,19478,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES21,2020,20419,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES22,2011,15181,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES22,2012,15211,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES22,2013,15161,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES22,2014,14713,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES22,2015,14587,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES22,2016,15074,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES22,2017,15031,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES22,2018,15257,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES22,2019,15320,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES22,2020,15751,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES23,2011,17034,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES23,2012,17029,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES23,2013,17216,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES23,2014,17219,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES23,2015,17742,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES23,2016,18626,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES23,2017,20024,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES23,2018,21965,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES23,2019,22603,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES23,2020,23472,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES24,2011,5195,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,EUR_HA,ARA,ES24,2012,5117,
